,text,polarity,sentiment
1160,rt el_budget aye man maybe time think life football shit,-0.2,Negative
1161,always smirking get impression likes making life hard normal people,-0.07083333333333335,Negative
1162,rt __ms020__ stories r symbol pure love strengthinspirationpositivity life gave roller coaster ride yet chose,0.35714285714285715,Positive
1163,rt fcjxrt life update agoy,0.0,Neutral
1164,rt keyur_sidhearts real life hero slaying hearts charm man sexiest jaw everyones fav sidharth_shu,0.2,Positive
1165,aaaaawtfaaaaa need life cancel button,0.0,Neutral
1166,nathackdarts girl didnt ghost real life got call got coffee said grandma ho,0.2,Positive
1167,rt notagain_vee someone sharing problems w listen amp nothing else competition got dhu,0.0,Neutral
1170,rt ajaynsp never underestimate power actions one small gesture change persons life better worse,-0.05000000000000001,Negative
1173,rt eynitewelemed1 humanity go humanrightsday doesnt life tigrayans matter dear ho fp unaids msf de,0.0,Neutral
1174,羽生選手きたああ フィギュアスケート life vol1 扶桑社ムック,0.0,Neutral
1177,terencecrawford back arum top rankyou patient wait big fightall life fight low class,0.125,Positive
1178,rt blessingbeauty_ gave 2 years life imlie lived character rose mediocre plot 1st 309 episodes shined,0.04999999999999999,Positive
1179,170543在线while life hope,0.0,Neutral
1180,rt namjoona9764ps2 2023 already 2024 slip away busy life 2025 come blink eye,0.1,Positive
1183,rt sepsakon frank sinatra คอหนงในบคคลผทรงอทธพลมากทสดในวงการเพลง ผเปนตวแทนของสภาพบรษผมรสนยม เจาของเสยงรองในบทเพล,0.0,Neutral
1184,process starting business easy worth owning business everyones life goal,0.24444444444444446,Positive
1185,know little apartment pateley could potentially life changing someone special,0.05654761904761905,Positive
1187,rt ajaynsp nobody perfect life everybody problems people know deal without revealing,1.0,Positive
1188,rt seokjin_india_ chef lee yeonbok fuxtom official instagram post caption bts jin finally joining army enjoy militar,0.2,Positive
1189,rt monmonmonbran 自分がご機嫌良く生きていると唐突に素敵な人に巡り合うもちろん行動することが大前提だから自分の機嫌は自分で取るもちろん泣いちゃう日もある下向いちゃう日もあるいったん落ち着いたらまた歩けば良い切り替えることが大切切り替えの速度を,0.0,Neutral
1191,rt btsbaragi_jk docskims ig rkive signed album docskim literal hero whole project completed,0.2,Positive
1192,ayah lesti kejora endang mulyana mengungkap alasan tak merestui putrinya dan rizky billar menikah siri tapi ia,0.0,Neutral
1193,rt kishanreddybjp humble tributes legendary garo tribal leader shri pa togan sangma ji death anniversary symbol cour,0.4,Positive
1196,rt feyiszn ive realized every stage life problems constant try happy content wherever,0.4,Positive
1197,u put ur life dnd,0.0,Neutral
1198,rt lagetthuroi bus conductor superstar getting recognized fame style inspiration live simple lif,0.06818181818181818,Positive
1199,rt it_girldee main goal next year work hard stack money amp make memories im bout start enjoying life yolo,0.09375,Positive
1201,ive already dedicated life lady edelgard throw lot inconceivable two liv,0.0,Neutral
1203,prncessvanity varvara u arethe love life,0.5,Positive
1204,rt brianehnes life,0.0,Neutral
1205,rt pawanku83102079 godnightsunday god cautions us future one day mortal body destroyed soon end,0.0,Neutral
1208,true life story employer invited 5 people interview 700am punctual amp time,0.35,Positive
1212,wanted tell im thankful youve im better person,0.5,Positive
1213,rt metatateapp meditation powerful tool help us let go things hold us back move forward life meditation le,0.15,Positive
1214,hard slog past 20 months crowdfunder started 19th april 2021,-0.27083333333333337,Negative
1215,rt thechosentv jesus delivers lifealtering sermon history result followers enemies disciples ready,-0.012499999999999997,Negative
1216,rt junjp0903 フォト散歩 2022年12月4日その4 兵庫県尼崎市西武庫公園 junsフォトギャラリー2022124 今日の写真 花の写真119枚,0.0,Neutral
1217,rt hihimercy nct life ทมาไทยครงแรก กอนกนอาหารกนเตนลกมควซใหเลน ถามวาตมยำกงคอเมนแบบไหนของเกาหล แจฮยอนคอตอบคนแรกเลยว,0.0,Neutral
1219,burn decency someone elses future burn life make sunrise know ill never see,-0.25,Negative
1220,moves silent plans private life lowkey thamaraxbenedix edsa mv benedixramosbenedix ramos benedixramos,0.0,Neutral
1221,life bit peaceful rn toxic asses free,0.325,Positive
1222,rt peterayoidowu one way call gods attention life live life holiness call upon obedient,0.2681818181818182,Positive
1224,rt leaddernoire dear good friend bo kingbobiiv great person know real life suspended twittersuppo,0.5666666666666667,Positive
1225,hyistiaseven also asked life advice ab go ab specific problems response good lik,0.35,Positive
1227,rt sky_kidd_rap 拡散希望 rt希望 20221123 wed 本日release skykidd new ep life size配信start 収録曲 1 lil bit,0.13636363636363635,Positive
1228,life drama free come whoever came,0.4,Positive
1229,rt ajaynsp one secrets long fruitful life forgive everybody every night go bedss hbdsidhart,-0.05,Negative
1230,roma_mkatoliki life homeboi,0.0,Neutral
1231,深圳线下 深圳 life chain moments enjoymentnot survival,0.0,Neutral
1233,streak_of_blue eh highly doibt see tails getting independentwhich isnt really new se,0.1481818181818182,Positive
1234,rt mr_gaurified sidharth grown good way lived life confident words amp beautiful things said feel happy h,0.7124999999999999,Positive
1235,luckylooch23 treasureonscrn exactly like hes literally arguably best said done onl,0.625,Positive
1236,officially seeing billie life made,0.0,Neutral
1237,internet real life omg terharu doh see u friday dinie nangis doh baca korang nangis lah jugak den,0.2,Positive
1238,rt degenmatt lets talk arbitrage arbitrage within crypto life changing surprisingly estimated within retail inve,0.7,Positive
1239,rt signor_martini youve life place like ibadan like know life lagos far norma,0.1,Positive
1241,rt jinluvspace lifea sparkle eyes,0.0,Neutral
1242,rt sidnaaz_world_ comes thats life showing people love,0.5,Positive
1243,rt spkrslf lsgrlr 100 agree rm bts group leader amazing jin bts life leader helped grow mature even w,0.35000000000000003,Positive
1244,rt mchartbigbang lookism one renowned webtoon series creators decided create anime adaptation characters,0.0,Neutral
1245,life collection changes dont avoid changes take every change challenge gives success,0.3,Positive
1247,life short us wake morning regrets 世界杯 vtskiuljwo,-0.05,Negative
1248,rt 22solsticee try polyamorous relationship least life,-0.3,Negative
1249,yeah guess ace identity subject change gain roots safety stability world,-0.16666666666666666,Negative
1251,rt akshatsaraf wishing superstar rajinikanth happy birthday may almighty bless good health long life happybirt,0.48333333333333334,Positive
1252,rt junjp0903 おはようございます 熱意 二階にのぼりたいなあではまだまだだめである なんとしても二階にのぼりたい そんな熱意がはしごを生み出す 松下幸之助経営の神様さんの言葉 good,0.7,Positive
1254,rt ajaynsp life defined opportunities even ones missss hbdsidharthshukla,0.0,Neutral
1256,使用方法①このアカウントをフォローする ②このアカウント宛にピグライフ関連のツイートをする こうすることでこのアカウントをフォローしていないフォロワーさんにはツイートが表示されないようになります ピグライフ pigglife,0.0,Neutral
1259,rt pouriazeraati اطلاع رسانی کنید جان مهدی_کرمی در خطر است voice mehdikerami life danger prison make mehdi,0.0,Neutral
1260,rt andrea12051578 mew watched iron giant beautiful movie unlikely friendship boy giant robot ab,0.0875,Positive
1261,rt itsleepeart today lucky enough marry life partner private little ceremony ok yes sims still x,0.12916666666666665,Positive
1262,rt taha_sivas_5858 yılda 30000e kadar bebeğin doğumunu sağlayabilecek dünyanın ilk yapay rahim tesisi projesi ecto life duyuruldu,0.0,Neutral
1263,ive never done drugs life ever claims outright liar whore,0.0,Neutral
1264,feel age didnt end life embarrassed نمشے w77 w77 w77,0.0,Neutral
1265,dr stephan neff passionate demystifying mental health issues amp helping people live life full joy,0.22727272727272724,Positive
1266,ashey gbogbo yin lowo lowo fake life len shey,-0.5,Negative
1268,岩井秀人松井周ハイバイ投げられやすい石インタビュー2pを掲載 シアターガイド 2011年2月号 vol228販売中です 新 岩井秀人 ハイバイ,0.0,Neutral
1271,rt tboseza may year someone life got asked year life wha,0.0,Neutral
1272,happy birthday dear wish nothing healthy hope even darkest moment life,0.65,Positive
1276,rt annyjames__ happy birthday michael life anuoluwapo its_mikkyanu like default youre koyas support n,0.8,Positive
1278,lysus20 looks good anime life,0.7,Positive
1280,rt ms_jsuson nyebe use retreat sa school background music yung mga mag tipong pa graduate kathe best ito soo much realization l,0.6,Positive
1281,rt mn_nistam alimoazzami 20 years old due executed tomorrow morning barbaric regime iran crime protesti,-0.012499999999999997,Negative
1282,rt marugaogatoutoi love kristsingto life peraya one forever ครสสงโต ทมพรญา decadeofkristsingto kristsingtofmpreciousm,0.5,Positive
1283,rt 1500tasvir_en bodybuilding champion sahandnourmohammadzadeh sentenced death islamic republic life dange,0.0,Neutral
1284,_tomyz,0.0,Neutral
1285,ndawanay good youth need start getting proactive demands protesting cause tha,0.7,Positive
1286,rt jeonhotcheetos life lately,-0.3,Negative
1287,gadzhiiman true fact men ejulate 17l sperm life time,0.35,Positive
1288,rt sire__gift mondays would always make pretend like serious life,-0.3333333333333333,Negative
1289,rt mr_gaurified lifes count measured long one lived deeds determine longevity sidharthshukla humble deeds,-0.125,Negative
1291,rt sanjeevchadha8 5कपरहर himaninaithani charupragya ragisangit amp narendramodi freebies welfare appeasement himani nice debate,0.6,Positive
1292,lots fitness solutions support encourage project well personal life,0.0,Neutral
1293,yayoi_otaku1112 もやしに見えた,0.0,Neutral
1295,rt _dearswl875 joon willing show us personal space house something sacred think wants,0.15,Positive
1296,monamisuzu_life あでもやっぱかわいいな かわいい,0.0,Neutral
1297,rt ccgcameron jesus king kings jesus lord lords jesus son god jesus light jesus way,0.4,Positive
1298,yr bs ab life itni limited reh gai ke work get paid amp go home jo yar dost hai unke 7 limited raho baqi,-0.07142857142857142,Negative
1299,rt eurekamag reduction morbidity paediatric pneumonia zinc anintervention,0.0,Neutral
1300,rt iamannapepe capricorn libra taurus aries leo virgo luck turning better next 7 days youre going,0.25,Positive
1303,contain something always momentary fucking scam life war نمشے w77 w77 w77,-0.6,Negative
1305,stationcdrkelly elonmusk 0 mocking 0 hate towards anyone dear lgbtq ppl stop making everything,-0.8,Negative
1306,morning lovelies heres king eddie representing feelings life today flu high fever,0.16,Positive
1307,hear details victory hard distinguish defeat usually theres difference one step,-0.27083333333333337,Negative
1309,teacher teaching face life,0.0,Neutral
1310,babychiamy replying guy e de happen depressing life story ive ever heard,-0.6,Negative
1311,rt swabaash make money firstfall love later real life,0.2333333333333333,Positive
1312,rt drnancylombard 18 years ago moved scotland lone parent 7 month old baby start new life phd gcu four mo,0.11818181818181818,Positive
1313,rt acynthia_ one year youre broke stressed unhappy next year youre rich happy living best life crazy h,0.16250000000000003,Positive
1314,rt hcmyworld ask chopdaharshad push worst times life general work ps please ask post pic,-0.475,Negative
1315,rt stanleysbill pleasure chat new translations short stories polishjewish writer bruno schulz bbcradio4 w,0.06818181818181818,Positive
1316,rt docsdel seasonal activity flea beetles bulgaria,0.0,Neutral
1318,rt doencaprof great see australia transitioning covid response week covid transitioned 219 people lif,0.8,Positive
1319,rt mondongofacts life isnt finding life creating george bernard shaw,0.0,Neutral
1320,rexx002 two hands ichigo influencing world unlike one piece naruto uryu amp chad,0.0,Neutral
1321,rt renkf7 physical pain dancing hard binbong yes videos place bes,-0.14583333333333334,Negative
1322,rt kishanreddybjp birthday greetings national spokesperson bjp4india dear friend shri shahnawazbjp ji wishing good h,0.7,Positive
1325,rt bint___sadeeq happy birthday dan aljani wishing every goodness life offer less seriousness,0.3166666666666667,Positive
1327,sometimes think life,0.0,Neutral
1328,2 jarir ibn hazim thiqat got confused end life abdurrahman ibn mahdi noted one,-0.4,Negative
1331,matter much hurts someday look back realize struggles changed life,0.1,Positive
1334,introduction process keys society selecting personalities fit order life ea,0.4,Positive
1335,upset energy used flippant az using life energy decided,0.4,Positive
1336,rt freedom16356531 princewilliam said wouldnt let break wanted make wanted proud person id,0.8,Positive
1337,rt csperfectshot life sized chainsaw man statues,0.0,Neutral
1338,avindman campaign whilst life saving treatment suppressed twitter cv nope leave instead,0.0,Neutral
1339,playing love life live queen post message online,0.3181818181818182,Positive
1342,rt ishanam2 role soil sustaining life planet fundamental cruciallets fix soil keep planet habit,0.0,Neutral
1345,rt haynesdeborah visited tiny onewoman florist odesa lady customers beautiful flowers display used,0.425,Positive
1347,170531在线while life hope,0.0,Neutral
1349,rt anah_kth people dont deserve taehyung hes sweetest kindest soul ever exists world came way fro,0.0,Neutral
1350,rt dssnewsupdates filling world hope making selfless efforts derasachasauda volunteers making possible arrangements,0.0,Neutral
1351,thegreatreset destroy life wef evil crufts dogsoftwittter,-0.6,Negative
1352,rt bonheur_yoo 220515 뷰민라beautiful mint life2022 autumn dream 유회승 focus full cam 엔플라잉 nflying 유회승,0.35,Positive
1353,omwambake heart peace gives life body,0.0,Neutral
1354,rt andykirkham9 channel cowboys vs texans today time tv schedule nfl week 14 game breakingsportsnews courtesy,-0.4,Negative
1355,wtf w life,-0.5,Negative
1356,rt niicole__nicole main goal next year work hard stack money amp make memories im bout start enjoying life yolo,0.09375,Positive
1358,rt plsfindmeagf point life,0.0,Neutral
1359,rt aponattawinvnfp apo time amazing thing appeared day hour moment life pull,0.6000000000000001,Positive
1360,rt lisaleaveygent thank lisa best day life guys dont get fucking owns stage nothing prepare,0.2,Positive
1361,rt sunil_deodhar wishing thalaivar rajinikanth ji happy birthday charismatic actor amp great human glorious amp suc,0.525,Positive
1362,could see miracle single flower clearly whole life would change buddha,0.0642857142857143,Positive
1363,rt samiragharaei islamic republic carried second execution protesters majidrezarahnvard 23 years old got convicted,0.05,Positive
1364,rt just_for_mew already year time flies fast always anxious jealous miserable whats clear im,-0.23750000000000002,Negative
1366,raum_life ありがとうございます,0.0,Neutral
1367,rt theonlymiyam imagine talking someone every time see even better still growing still glo,0.5,Positive
1368,goal life creative someone write fanfic characters make,0.5,Positive
1369,jonwaldron profpcdoherty evil chinese design deadly virus release live healthy li,-0.1127272727272727,Negative
1370,pompyruby guccistarboi change ur poor life omo ode,-0.4,Negative
1371,tweeterforyou2 professional social mediatwitterinstragram marketer 2 years experiencei provide u,0.06666666666666667,Positive
1372,rt batpwkidrauhls justin bieber popstar mv changed trajectory life,0.0,Neutral
1373,internet given ppl egos promise dont real life,0.2,Positive
1374,brad took sunglasses shades life made,0.0,Neutral
1375,wts lfb stray kids skz ph help rt thank 20000 free sf bang chan bangchan yellow wood yw taiwan life,0.2,Positive
1377,making_d_stages hes related hes good man saved life time rejection trauma,0.35,Positive
1378,rt theokachanpr ポテト愛さん potetoai_life の中華まんトリオ ステッカーを購入させていただきました 冬に欠かせない中華まんはホッカホッカになる魔法の扉に貼りました suzur,0.0,Neutral
1379,rt archaically nothing sacred lifethe real temple god noisundays,0.2,Positive
1381,rt seeklifemastery 12 truths life amp psychology 1,0.0,Neutral
1382,experience life every drop aerotech experience aerotech twitter connections connect newpost,0.0,Neutral
1384,rt mrandyngo please follow support journalism locals patreon subscribestar,0.0,Neutral
1385,rt ssrstan4ever someone feared death took life good reason without leaving note fans amp family top,0.6,Positive
1386,lives first write life hard transform ideas نمشے h4 h4 h4,-0.020833333333333343,Negative
1389,life_on_lol 12月15の6時から,0.0,Neutral
1390,rt sixotf ive never needed vintage said armada star saber set life,0.0,Neutral
1391,rt parulnbackup harshadchopda ignoring pr hes insecure pr ignorance insecurity sounds like grow people,-0.5,Negative
1392,perperlunch10 俺がでれなかったらね,0.0,Neutral
1393,rt binadesai12 education every childs right matter live boy girl rich poor motivation dreams inspirat,0.09926948051948051,Positive
1394,im sleepy wondering night shift life rly,0.0,Neutral
1396,akaypee6 well alright know god exist cause ive seen works life even called,0.0,Neutral
1398,鹿児島県の中古マンションをエリアから探す 鹿児島県 中古マンション マンション 不動産,0.0,Neutral
1399,happy jamhuri day kiongozi dngkenya life blessings boss teamdng pamojatutabadilisha,0.8,Positive
1400,paul_oommen least expected thing give atleast compensation heart breaking read 2 di,-0.2,Negative
1402,rt glesomu one right tell live life let masturbation speakers provide information choice,0.21103896103896103,Positive
1403,rt paridhisidnaz13 smile make life beautiful hbdsidharthshukla sidharthshukla sidecember,0.575,Positive
1404,rt elizableu wait minute im attacked trying help elon musk twitter 20 remove child sexual exploitation,0.5,Positive
1405,offensivetwent noble_hayabusa uwulemonchan sir_caramel bolverk15 disagree halflife specially first,0.25,Positive
1409,rt psychology_ex philosophy_life mindhaste dance shatter rumi,0.0,Neutral
1410,rt josesidxmunawar thank ones life make absolutely amazing id also like thank ones lef,0.6000000000000001,Positive
1412,inqdragon2 old dude course writing aspects life kids grandkids reali,0.1,Positive
1413,beat madenow play high life,0.16,Positive
1414,世界杯 would play life least one person,-0.3,Negative
1415,rt newworldartur 2014 interview oda explained creation devil fruits story concept inspired many wish,0.5,Positive
1416,rt mr_gaurified sidharth achieved life 42 yrs ppl achieve entire life inspiration,0.0,Neutral
1417,life unpredictable,-0.16666666666666666,Negative
1420,rt senjatanuklir progress life always linear days feel demotivated experiencing setback learn,0.0,Neutral
1421,johannakonta life beautiful gorgeous uplifting cherish moment johanna give energy really need,0.5833333333333333,Positive
1422,life moka sbko milta hey hbdsidharthshukla,0.0,Neutral
1423,rt patrioticpizzas dont wish biggest exam life allowed correct paper grade tha,0.0,Neutral
1425,rt thesecret glenn uk shared magical story us secret story week manifested complete shift hi,0.06666666666666667,Positive
1426,rt thean1meman first time life im happy say much volcano true victory anthem,0.4,Positive
1427,bts_bighit shaking almost trhowing rethinking life choices warn,0.0,Neutral
1428,boluwatifeadef4 naija_pr really show isnt thing ui even much ui always lowkey,0.2,Positive
1429,watching new mmh0 vee log say man camping trip refrigerator seen,0.13636363636363635,Positive
1432,rt tnbaeruru haruto look soooo handsome real life still dont think hes real,0.3,Positive
1435,rt christianrocca una seria rivista di sinistra dissent chiude il dibattito aperto da quelli che italia giocano al piccolo marxista,0.0,Neutral
1436,learn late life,-0.3,Negative
1437,rt krish_hearts every single day since born youve added something amazing life cant imagine life without,0.26428571428571435,Positive
1438,sufidexx fallzye ar15thed3mon theres way ur actually talk like real life,0.1,Positive
1440,isnt funny seokjin go served life already,0.25,Positive
1441,louisanicola_ haters enjoying life producing level endorphin,0.5,Positive
1443,rt ifekiisha noting dey outside jesus spending significant amount time party saw people drinkingsmokingdancing se,0.1875,Positive
1444,sntamtam 平気で無視する,0.0,Neutral
1445,rt taevisionceo connecting mon dec 12 3c374f rain sun reappear life pain jo,0.0,Neutral
1447,saddened people done state might life like,0.0,Neutral
1448,毎年言うけどこのマライア姉さんの恋人たちのクリスマス小6の時に初めて買ったcdで ドラマの29歳のクリスマスが大好きで大人に憧れてたあの頃 29歳より10個も年上で迎える今年のクリスマス 時が経つのは早すぎるꉂ𐤔,0.0,Neutral
1449,dream would seeing arm framework laptop run linux windows arm natively good performan,0.7,Positive
1450,saw father lived life lady carring,0.0,Neutral
1451,xiaomi watch s2 100 sports modes amoled display 12 days battery life launched gtgt watch,0.0,Neutral
1452,rt cliffordbatteau really heartbreaking two legends suffered exact way impacted comic book pop cultu,0.2333333333333333,Positive
1453,rt magicalxavi pov made right choices life,0.2857142857142857,Positive
1454,김기태 중학생 시절 music life라는 문장을 음악도 필요없고 목숨도 필요없다는 의미라고 해석을 해서 굉장한 말이라고 생각했었다,0.0,Neutral
1456,rt kishanreddybjp warm birthday greetings union minister state external affairs amp parliamentary affairs shri vmbjp ji wi,0.3,Positive
1457,人生にもうひと味 tasty life 飯塚昌幸伝 飯塚昌幸 出版地不明 飯塚昌幸 2020,0.0,Neutral
1458,rt giftedhandscak1 matter much feel life yet give us lets grateful ones weve got right theres always,0.24285714285714285,Positive
1461,rt funnydie2 like way relationships end nowadays insult crying troubleu stop communication life goes,-0.2,Negative
1462,rt _africanchild__ dont underestimate impossible life might surprise,-0.6666666666666666,Negative
1463,rt sarikapingale31 navion1990 life mauka sabko milta hai hbdsidharthshukla sidharthshukla sidnaaz,0.0,Neutral
1464,never place cunning ppl put life,0.0,Neutral
1465,rt mlkhattar heartiest birthday wishes union minister state external affairs amp parliamentary affairs shri v muraleedharan j,0.0,Neutral
1469,best things life aint free son best thing life freedom burnaboy,0.7999999999999999,Positive
1470,rip lost lifechanging money crypto dont harm stay positive mingle people close,0.22727272727272727,Positive
1471,rt dxlcefarniente jeonghan always 1 seventeen vocal enthusiast second life ver svt_rockthela3c_festival seventeen_at_,0.0,Neutral
1472,rt kanyi_254 learn live alone enjoy life,0.2681818181818182,Positive
1473,rt bambooney many elon fans andor conservatives talking elon finally removed cp say never,0.25,Positive
1476,rt sumdeep17 prophecies_about_themessiah godmorningmonday living beings originated supreme god kabir fathe,0.0,Neutral
1477,abcdebwi hot feel really concerned armys n reporters getting hurt la,0.225,Positive
1478,旧統一教会が北朝鮮に流した巨額マネーがミサイル開発資金に 救 済 法 案 成 立 で も 疑 念 消 え ず 日刊ゲンダイdigital,0.0,Neutral
1479,skydancer12345 whole group amy got worst chaos council robbed,-0.4,Negative
1480,rt iamginokeg fit sit dey cry reason lifecos ki la gbe kini arabirin yen ju,0.4,Positive
1481,deepest secret life process discovery process creation discovering,-0.4,Negative
1482,rt halfmoon_ra expel iranian ambassadors deplomats ir takes another innocent young life today majidrezarahnavard han,0.3,Positive
1483,rt thekahoona jlm1976 realjameswoods realjameswoods know 31 years ago hand saving life por,0.0,Neutral
1484,rt nvsubhash4bjp wishing happy birthday vmbjp ji karyakarta honble mos external affairs life alway,0.4,Positive
1486,rt undefeatedwarr4 7 straightforward quotes life self care 1,0.375,Positive
1489,rt keizaromads let herhim go cause life must go aight move,0.0,Neutral
1490,aku gelian jadi aos better life,0.5,Positive
1492,rt _deejustdee whatever happens life live lose someone keep breathing canceled engagement keep breathi,0.13636363636363635,Positive
1494,rt shivatripathii public earphones,0.0,Neutral
1495,rt slimepriestess net negative matter dont anything deserve freedom life love ar,0.06666666666666667,Positive
1497,fate determines enters life actions decide stays 世界杯 lktyejxrdv,0.0,Neutral
1498,ojcikkam clownworld_ dont think anyone went jail,-0.1,Negative
1503,akuluka nope bukit life dan ga pernah kemana2 selain jims n pecatu area kang,0.0,Neutral
1505,myrtlebeachweek ladeeduh888 collinrugg didnt alter every aspect life able work flexibly,0.5,Positive
1506,khamneis execution machine took life another young iranian sham barbaric slander corrupti,-0.05,Negative
1508,iam_noahjoseph omohmoh1 nzekiev think able transit day night winter summer rain,0.5,Positive
1509,rt ulfvve gideon nav point life probably thelockedtomb gideontheninth tlt,0.0,Neutral
1510,textstagramm say goodbye live life,0.13636363636363635,Positive
1511,hits93toronto play past life selena gomez,-0.25,Negative
1512,rt animaldefenders lions tigers received veterinary treatment dr peter caldwell friday well back enjoy,0.2,Positive
1513,rt teetotalerr relevant life ommala paata podu mode,0.4,Positive
1514,rt lambdagenposts valve squad halflife memes halflife memes,0.0,Neutral
1515,本日21時から新しい歌ってみたをプレミア公開します life 傘村トータ 様 初めて聴いた時はとても感動したことを覚えています ロックな傘村トータさん好きだ twitterもyoutubeも反応いっぱいよろしくお,0.0,Neutral
1517,rt raj72428555 papers saved life chauffeur seen place 世界杯 forrest,0.0,Neutral
1518,cav_life うんほんま耳は長くてふさふさしてるよーうらやまー 晴くん見てチャタみるとボーダーコリーかと思うわ ありがとじゃこのまま名札前に付けとくねー,0.0,Neutral
1520,rt rhonddabryant 19 monday 1212 commons debate standards committees draft new code conduct mps tightens,0.13636363636363635,Positive
1521,aim high life aim always want better ambitious want successful hav,0.41500000000000004,Positive
1523,rt laportista23 lionel30i throw enzo missed life past present future flashed eyes,-0.08333333333333333,Negative
1524,perhaps one yet ever life listed complete methods accomplishments utilizing affiliate mar,0.1,Positive
1525,rt 2020bestfights bro came back life,0.0,Neutral
1526,serinide like things life gender specific colours crying masculine gay etc take,0.07916666666666666,Positive
1527,like picture real life,0.2,Positive
1528,rt deenbot life continuous series trials remember firm,-0.2,Negative
1529,tukiwakirai らぁめんババアいいうまいおじちゃん買うたろ,0.0,Neutral
1531,rt ouranu anyone life waiting anxiously year 12 exam results please share message vc_an,-0.25,Negative
1532,rt dreymwangi kuna tule msichana huwa unaangalia unaona huyu ni wa kukula tu unaangalia mwingine unaona huyu make good life partner,0.7,Positive
1534,rt briannawiest constant thing life befriend first invest first become firs,0.16666666666666666,Positive
1535,rt dailydoseof10 miss wayv much please kind wayv guys bunch bullies god please give wayv best,0.6,Positive
1536,world life really feel like downhill since summer pokemon go,0.2,Positive
1538,rt speculiarbreed manifesting 2023 better life great opportunities stable income good health financial freedom,0.5,Positive
1539,mindset take far life want doesnt exist ill create jamesclear,-0.2,Negative
1540,_deejustdee life unfair,-0.5,Negative
1541,rt ironymeter barely know anyone delhi ncr isnt sick right chances covid resurgence may version,-0.1261904761904762,Negative
1542,rt jacksepticeye playing giant jenga jack black one highlights entire life,-0.05555555555555555,Negative
1543,rt euromaidanpress 573 civilians zaporizhzhia oblast passed russian captivity 232 still remain hostages oblast head starukh,0.0,Neutral
1544,rt 9795jpgs love life,0.5,Positive
1545,rt harmindarboxoff tiger3 three songs udtaparinda prabhukanaam amp last one late kk last song life duahid,-0.09999999999999999,Negative
1546,秋田市の土地売り地の購入 不動産 秋田市 土地 売り地 購入 不動産,0.0,Neutral
1547,every remember ill seeing enha february every wonder eve,-0.5,Negative
1549,hope sells worldwide eventually definitely buy end life ask future kids,0.0,Neutral
1550,渋谷原宿は乗務員泣かせの難所だった 昔の山手貨物線 絶対に煙を出すな区間乗りものニュース goo ニュース gt 戦前の例ではお召列車が東北本線高崎線中央,0.0,Neutral
1551,rt sustainabledan grateful panelist whaleday discussing sustainability alongside renowned photographer edwardburtynsky,0.0,Neutral
1552,jonatan_thedick bigotsbiteme pollik translucent_org katymontgomerie disabledjess hope get thro,0.0,Neutral
1554,rt zaynn_0 lean forward lifeâ begin day purpose hbdsidharthshukla,0.0,Neutral
1555,rt ekamsidheart sidharth_shukla bhai ne jab like diya tha ab toh bas memory eh reh gyi hai life miss much badly veere hb,-0.6999999999999998,Negative
1556,lifes funny isnt one ever said going fair thosehappydays united kingdom,0.475,Positive
1557,rt 1500tasvir_en mahansadrat called friends every day prison didnt make calls today sources inside rajai shah,0.0,Neutral
1559,rt middaygujarati hbd rajinikanth એક સમય બસ કનડકટર અન કલન કરત હત નકર આજ છ સપરસટર hbdrajinikanth happybirthdayrajinik,0.0,Neutral
1560,rt pukicho breathing heavily eating chjocolate life become,-0.2,Negative
1561,rt rize0t7addict still life rm anderson paak surpassed 15m streams melon,0.0,Neutral
1562,rt raosahebdanve warm birthday greetings dadasaheb phalke padma vibhushan awardee great indian actor shri rajinikanth ji,0.7,Positive
1563,jamesie8560 skyhelpteam danny68644770 surely cant shock functioning adult least thats,0.09999999999999999,Positive
1564,life_neurology aha ранги хам,0.0,Neutral
1565,rt sweet4sweetnes may life may day night may walk want every jou,0.0,Neutral
1566,trisha_de_nft midnitevamp5 jayecane get damn life stop trying scam people wtf wrong,-0.5,Negative
1567,chia49504 lawrencetruesd9 dugan987654 investments_ceo defend im going hell kn,0.0,Neutral
1568,rt phil_lewis_ perspective little miss flint 15 years old 8 wrote letter barack obama 2016 flint n,-0.04375,Negative
1569,rt life_designs_ja フォローrtで応募完了 二宮和也 さん出演 映画ラーゲリより愛を込めて が 129金から全国公開 オリジナルもこもこ靴下非売品を 2名様にプレゼント 応募方法 ① life_designs_,0.0,Neutral
1570,rt doitmuvaaa remember arguing w nigga gon say first crazy btch big dick life started swi,-0.11666666666666665,Negative
1571,rt 37vmanhas life time opportunity 1walk along loc interacting men uniform poonch jampk 2listen tales operat,0.0,Neutral
1573,羽曳野市の中古マンション物件 羽曳野市 大阪 大阪府 マンション 不動産,0.0,Neutral
1574,名古屋からの帰りにsecond life聞いて自分から病みに行くのやめたほうがいい,0.0,Neutral
1577,rt griffithstm7 hate life cheese slices breakfast everyday,-0.5,Negative
1578,life nymrod streaming gt 258 phenomstreaming via phenomenal radio,0.5,Positive
1579,170515在线while life hope,0.0,Neutral
1580,rt calvinrobinson canada killing 10000 people year medical assistance dying maid aka euthanasia 10000 people sho,0.0,Neutral
1581,rt nanaquotesbot know hachi still believe life make difference understand everybody,0.0,Neutral
1582,rt vineet10 date funny leave serious life irony dikh rahi hai kisi ko,-0.04166666666666666,Negative
